-3.907044348740776850e-03,-1.446373818157705438e-01,-3.638434176750319216e-01,-2.159572849168213959e-01,-6.341355249707160413e-02,-1.391590274587445331e-01,7.638202409444970753e-01,-3.058649446631807045e-01,1.662762249103294510e-01,-3.139738868279393635e-01,-2.072040063258573372e-01,-2.352331891376431561e-01,1.008651897725477836e-01,-2.644804003519209967e-01,-1.192434666903367246e-01,-2.599100798584015326e-01,2.286438426847964625e-02,-3.571154438242594709e-01,-3.381011876399805938e-01,-2.303009651406989211e-01,-1.399692949516567753e-01,-1.931899662106709159e-01,1.533486939717886577e-01,-3.823880138610262214e-01,3.726218681145590517e-02,-2.647648871357088929e-01,-2.580085026447087038e-01,-1.583211895097425270e-01,1.548533459530948564e-01,-2.562427685224680229e-01,-2.345025470044513061e-01,-2.761946383338927946e-01,-4.299094608746613089e-01,-4.169699982143991179e-01,-3.105459503560020762e-01,-3.849127640637443060e-01,-7.041532060954519556e-02,-1.931001387977733796e-01,4.787618173771683860e-01,-2.889959976001073017e-01,-2.057446154223279700e-01,-4.615963023944554822e-01,-3.600837244791915692e-01,-3.818220821457473102e-01,-4.317350467124468627e-02,-2.716403089715913599e-01,8.223988243412200250e-02,-5.132449765927992180e-01,2.102813669414453288e-02,-2.294463942543204515e-01,-2.853293377280709531e-01,-3.205403041050035595e-01,-1.179104668444863752e-01,-2.136656341293386718e-01,3.544533691326294811e-01,-4.315592237759396377e-01,-7.065666556421652811e-02,-4.095955135270843983e-01,-4.385201133460107648e-01,-4.743513353114097719e-01,-7.635867546352442803e-02,-2.408941769672436339e-01,-2.514951099754332287e-01,-5.196056669887774149e-01,-7.558816192868522688e-02,-1.603291082087916208e-01,5.789419769379321873e-02,-1.502715650011715587e-01,2.573230494626466691e-01,-2.103680460749091985e+00,3.115362443138229853e-01,2.197715533915860567e-02,-8.956344702843671568e-02,-3.768986496280080645e-01,1.204459216731459809e-01,-1.804340325845696702e+00,-3.214144750026809993e-01,-2.987590939477438590e-01,-3.270003858286383291e-01,-2.617801218084369053e-01,4.947619688694647466e-02,-5.785492295111434036e-01
-3.223500831057516947e-01,-1.344787480628417409e-01,1.331157797324258873e-01,-2.943391415274771994e-01,-1.711780040745065068e-01,-2.381988472968660231e-01,3.400511123503947575e-01,-2.593891339298776688e-01,-2.992643020416859145e-01,-5.361054834640703592e-02,-6.046855393850125542e-03,-1.972863146601792350e-01,4.291983167170475982e-02,-2.145700377660938185e-01,-4.016054590823422976e-01,-2.041963818660255670e-01,-1.473744835196675040e-01,-3.691914584493251050e-01,-1.397523007026204300e-01,-4.495414993070779852e-01,4.449363119287525620e-02,-1.581239955721016333e-01,-7.603233036532706102e-01,-3.930801668287615680e-01,-2.902192431020639285e-01,-1.958633352935298944e-01,-5.089859983356920248e-02,-1.879123452492696689e-01,1.315642774982051233e-01,-2.012063124846931728e-01,-5.184237265232003455e-01,-2.023784617453665002e-01,-6.774501377157680568e-03,2.199586183707810672e-02,-3.136337957296336798e-02,-6.721923931562656662e-01,1.542145854169238717e-01,-2.498168221549958712e-01,1.234220084397660705e-01,-1.216532014958013469e-01,-4.851187358076851641e-01,-1.683754408805656841e-02,1.473153059031283851e-01,-4.330567452546521534e-01,9.673121054038941180e-02,-1.695584686372066663e-01,-5.297145861441776571e-01,-3.436922196531712603e-01,-4.299781734892013096e-01,-4.449505331564167498e-01,-1.188881918434954305e-01,-4.558903192269010973e-01,-3.315974137824756560e-03,-2.449555405626687998e-01,1.078140609161444136e-01,-5.042833113347563456e-01,-3.128605326422004840e-01,-4.175114650607617550e-01,1.567461719465452208e-01,-3.586171208669585719e-01,-3.470366134909454170e-02,-1.636127303003089839e-01,-7.334703297033168257e-01,-2.194652948390671265e-01,1.817355908870455991e-02,8.276068449772916447e-02,-7.771591771081415301e-02,4.372942285933954093e-02,2.425973049621290012e-01,-1.754463253189437466e-01,-5.380519280707125596e-01,-2.855600472599994100e-03,2.283449557513433370e-01,-2.881481030587041969e-01,-4.221087473632569899e-03,1.011723302556170045e+00,1.796840356158267982e-01,2.419221303300115866e-01,4.439250304380257806e-01,1.883217524124909670e-01,-7.102189382184159738e-02,2.208943212067679518e+00
2.742708481041628565e-01,7.227554946578633455e-02,4.250403150793484741e-01,-2.565105389052974028e-01,5.793990532773111157e-01,-1.469381535382176251e-01,-9.358048168925007237e-01,-2.460581563219561840e-02,1.984612944947021507e-01,1.550027400682164880e-01,3.843068114251538964e-02,-2.085307511956580595e-01,-1.554244759796032938e-01,-1.329234970935846138e-01,7.253747253245595994e-01,-9.640153786722513440e-02,3.345800218080376143e-02,-1.330026538162551175e-01,2.927955631358912948e-03,-2.620248299654762691e-01,-1.071188711681494293e-01,-1.175124831789614854e-01,6.995479059877686145e-01,-2.224833939763760093e-01,2.230714589723694630e-01,2.820166623660133598e-01,1.915104296687016316e-01,-1.216004793107733212e-01,-2.304775922812057065e-01,-6.955845493137009783e-02,1.186303439644965652e+00,3.964266675879472845e-02,2.837750005347284832e-01,-1.645168566939499977e-01,2.404554632151854610e-01,-3.858127402300696729e-01,-5.449033341055525836e-02,-1.703905889274320296e-01,6.035744798389678367e-01,1.741800200054384462e-01,4.184181870212946852e-01,-1.519407734345682714e-01,2.036502684852846135e-01,7.674860118712135970e-02,-1.589104048875322750e-01,-2.573101556866140838e-01,1.646767437701752157e-01,-2.286184546257196901e-02,2.772540029166999376e-01,1.492651163797240887e-01,2.514891939348180006e-01,-5.505115936268758503e-01,-2.203636171634825724e-01,-1.431316774971717054e-01,-7.293514445890152409e-01,-7.533775721760042898e-02,5.241648396850261404e-01,3.300396679879563089e-01,6.358013658363789178e-01,-4.456626992294934753e-01,7.551226021959583749e-03,-1.067876273365447881e-02,1.522742414403449152e+00,3.777382503147622139e-01,-1.952801805023315559e-02,2.813792006459720635e-02,-3.322631779536031060e-01,2.752947214266883696e-03,-6.615708888885559746e-01,1.175585950885575104e-01,2.392993196177183590e-01,8.021440813562223660e-02,-4.069962738987425305e-02,2.208714083463502453e-01,-8.677554454568973952e-02,-1.416310480626765456e+00,2.090516890949485063e-01,9.864231488592878350e-02,6.399931245510819267e-01,1.912761534149565734e-01,4.051496833983415091e-01,1.088855454160337910e+00
-6.284293249679493432e-01,-5.366250361786039091e-01,-5.035815819091619128e-01,-4.619301372335595235e-01,-1.777742439954298759e-01,6.047234956540482875e-02,-1.919097582576989591e+00,-6.962023734721455304e-01,-6.677317112305709568e-01,-4.450844076708668773e-01,-4.354799424994914570e-01,-1.236090027921467049e-01,-2.224926112319851601e-01,-2.181327205792553681e-01,2.654178384496435061e-01,-4.156892208450165827e-01,-5.713382627575126493e-01,-4.938796325149218958e-01,-3.195526139684646272e-01,-1.631571965086244802e-01,-4.986761748672458028e-01,-1.376339382383389709e-01,6.620411089612845412e-01,-4.629109125857469587e-01,-6.095809272763852427e-01,-3.622552332017462962e-01,-5.538632763555045857e-01,-7.540363935580045307e-02,-3.392188979299584628e-01,-2.685528678855053086e-01,-1.089298499826514000e-01,-5.326438388174594696e-01,-5.621881153723962132e-01,-3.218255962258046998e-01,-5.543596154162808848e-02,5.804004475404900276e-02,-1.011608260055074510e-01,-2.490308019119359118e-01,-1.661416122641033721e-01,-2.921372120039871650e-02,-5.282707659209491258e-01,-5.019742855326924102e-01,-4.408891164247543681e-01,-1.569801133019891326e-01,-3.239835642301988616e-01,-2.274833052838063085e-01,3.741766886280676885e-01,-4.499154440454429249e-01,-5.267054836365004933e-01,-4.809114425393767323e-01,-6.398831622254157470e-01,-3.817507846279037387e-01,-4.631700298771647684e-01,-9.091724304420889524e-02,1.186989253269207900e+00,-9.100865706646791287e-01,-4.067587772019992109e-01,-4.086904291321726834e-01,-5.860381828510140556e-01,-2.836809126532610081e-01,-3.767772928327312032e-01,-2.471401441369980578e-01,-1.851336953148749742e-01,-7.615157031621274664e-01,-1.027010621839280352e-01,2.416117739567931466e-01,-6.583196541046594519e-02,3.723161736280213296e-01,-1.836775030904834590e-03,-1.606925772967628951e+00,-2.209919824486860154e-02,-2.096657332095480941e-01,-5.199456233634982549e-01,-2.824907190658444422e-01,-1.995670611972084341e-01,4.244173019262230673e-01,1.063855261799088875e-01,1.904180251145158320e-01,-1.482791540842298000e-02,8.540528844137047770e-02,2.920908066974703954e-01,-2.128038116971897598e+00
-4.272961565757345537e-01,7.428635325899717035e-02,-4.935383566921202059e-01,3.044641099852327462e-02,-5.770279773665832890e-01,-8.015731784101283453e-02,9.910598852439052031e-01,-2.703071745376591783e-01,-4.528380689537564452e-01,-3.736902333506921248e-01,-3.665963105823218937e-01,-2.200244147782941806e-01,-7.349271184659826872e-01,-1.045301378199540027e-01,-1.047798028094093947e+00,-4.917539062862689159e-01,-4.764065996277284665e-01,-2.844214306073426513e-01,-4.472213799693569580e-01,-3.375840367753124016e-01,-5.659724362320887048e-01,-9.209172193793774275e-02,-1.243050194966448529e+00,-6.915449165485703098e-01,-5.253165822081841130e-01,-1.777250510331714328e-01,-4.126192277579293632e-01,-1.468578372912538177e-01,-7.163534282515080509e-01,-8.926470402965197559e-02,-1.036693082909682539e+00,-5.168302097933906714e-01,-5.103912469225349025e-01,-2.043565145990832999e-01,-3.818530513487957134e-01,7.635527731231717130e-02,-2.161598852289256523e-01,-1.010683735329322014e-01,-1.043493590002161353e+00,-4.819879290394425420e-01,-5.343363637577418501e-01,-4.212214331790904431e-01,-5.111169110404203408e-01,-3.855559824329283791e-01,-6.901804012546960410e-01,-1.671065494399170404e-01,-5.574351410741753554e-01,-6.617711658327705138e-01,-4.009784778354724688e-01,-2.781556638335095366e-01,-2.425981673091207880e-01,-7.729733393948347020e-01,-6.982246703935913734e-01,-2.025829684364058858e-01,3.976851724255202059e-01,-9.130580807638601915e-01,-4.855865512026221742e-01,-1.310715608029872359e-01,-3.359140381986925328e-01,-7.125587753746424058e-01,-6.271796362228249100e-01,-2.071371501791409442e-01,-4.418865699941325609e-01,-8.690516411975228728e-01,-1.553017676209373643e-01,-5.360848963979898407e-01,4.386789708784626790e-03,-5.697566288131854506e-01,-2.922347146092461601e-01,1.318320432393269188e-02,-6.221885037639084820e-02,-2.297816547981831048e-01,-2.148532139751152259e-01,-7.409513201148802963e-01,-5.191586636790868070e-01,-3.671847231398761568e-01,-2.251174949282999105e-01,3.953955090288494012e-01,-1.873493864195818481e-01,1.661773951676602523e-01,4.004811513477432028e-01,1.199138254594193098e-01
-4.582977385231575829e-01,-4.455888657285383969e-01,-2.471570714029874827e-01,-2.141109770345300256e-01,-1.811394845188958602e-01,-1.180767703492387466e-01,-1.144196823622491532e+00,-4.218468700820737216e-01,-2.814051305259816504e-01,-2.917098380322464823e-01,7.490810717668934526e-02,-1.913745829523624820e-01,-1.585585133663846846e-01,-1.723264894478370168e-01,5.604743184908473896e-01,-2.049022982136478876e-01,-2.257518481926277035e-02,-2.134753210510224042e-01,2.487156973443449826e-01,-1.986972913698134280e-01,-4.515078725310138763e-01,-1.938527937970101200e-01,-4.271845669695721326e-01,-2.188993427895246091e-01,-2.970046563284187702e-01,-2.185932158235669720e-01,-3.874484697106569259e-02,-1.941870292523398267e-01,-1.236507391663124039e-01,-2.346028520657015559e-01,3.595237668178226098e-01,-3.104378017396578482e-01,6.772683395584558341e-02,-1.253369315849564847e-01,2.834276424561811211e-02,-2.185670992894828829e-02,-3.054608261341441588e-01,-2.718817353132986780e-01,9.471711150300995974e-02,-7.098541014936513016e-02,-3.497439313894954438e-01,-2.405683501975410532e-01,-1.732103431405756511e-01,1.554207761566255008e-01,-2.954580207817781440e-02,-5.173643321887524960e-02,1.381397900480417551e+00,-8.848572196421483627e-02,-6.507320144062803680e-01,-3.567538246805958546e-01,-1.129952687263771349e-01,-4.341311345907838265e-02,-2.582328164296930906e-01,-2.226470285400675153e-01,-1.732758668724407314e-01,-4.073622424952219045e-01,-3.106382300411569264e-01,-4.747560141228773789e-01,1.180033093553040091e-01,-3.377405957428816774e-01,-3.997379612118747705e-01,-1.813322645681633150e-01,4.826960004029572371e-01,-2.783579547607954452e-01,1.742094147438108809e-01,3.374603891911693854e-01,3.951876960215356394e-01,-3.065436532359728725e-02,3.436288424709726952e-02,-3.892005075894476862e-01,-3.574832394743908681e-01,-7.186050358587041387e-02,-2.176771830365000493e-01,2.560033028783044173e-01,3.229476121007703870e-01,1.601872261899929040e+00,5.242461669251852197e-01,-1.256864947843834290e-01,3.869937329097537515e-01,-4.864445439054091991e-01,-2.004382987030382257e-01,1.170946702060167377e+00
1.279880761578796808e-02,2.990833499414982666e-01,2.308394632653971157e-01,-3.837548543595378781e-01,-3.483717327987736478e-01,-2.823940169603362249e-01,1.435855184732535150e-01,-1.567687107213778241e-01,5.470112653194426910e-02,1.052207081711822034e-01,-6.313724271117332476e-02,-2.330048969967158379e-01,-6.216528354691083225e-01,1.388531685142157801e-01,-2.570271019152175818e+00,-1.271134019219300471e-01,2.582785994180862854e-01,3.065180120170453160e-01,-2.355803296827458856e-02,-4.296776858288348100e-01,-4.397698493152834565e-01,1.918979762197938754e-01,3.190820056995167242e+00,-2.251598517050427684e-01,1.245098926584001925e-01,3.315442459364114081e-01,-6.804999791130010578e-02,-1.351934974676348988e-01,-5.633290143804290384e-01,9.988504697848060720e-02,-2.084632760905001270e+00,-8.885242664256369494e-02,2.535755317514519214e-01,2.086644210094470986e-01,-5.116890120073838005e-02,-3.759137718929965732e-01,7.435364232476346369e-02,1.210260226665049559e-02,1.776354321285760873e+00,-2.515855207077696831e-01,5.906121777627955094e-01,1.639058992619401300e-01,2.455302206988310004e-02,-3.347758728895631197e-01,-5.719425235160324750e-01,3.456083718721555953e-01,-3.546213953459742552e+00,-8.930133243499210893e-02,6.128465257876405392e-01,3.866355756280172029e-01,-1.451334699554965024e-01,-4.893703730648915062e-01,-5.110748439576959790e-01,1.184339258917829207e-01,2.691385912582633377e+00,-8.548654418622977924e-02,1.593353636569077303e-01,5.521740400710680730e-01,-3.021037251604116181e-01,-4.390005484158869820e-01,-5.363812021709991606e-01,5.632842920704464809e-03,-1.824680409113316859e+00,-3.278933555242800058e-01,1.209692502537410702e-01,-2.791547856810470130e-01,-2.577504369220320890e-01,1.749988598085837066e-01,-4.805493601501644174e-01,1.575591339707594463e+00,2.699733064693227713e-01,-3.281817774008827238e-02,9.188823169284976444e-02,-2.825245148207499168e-01,-6.820724451393849197e-01,8.530118337828935804e-01,-4.054754461417452438e-01,7.848083210146598876e-02,-2.672409791924250100e-01,1.341939573891758608e-01,4.780711601037530151e-02,-5.267612367070406698e-01
2.830187399214429411e-01,5.926172864599537071e-01,3.145484790623007676e-01,6.936321242862995839e-02,5.331989821155056486e-01,-6.734357460822596071e-03,1.297277106920943446e+00,2.986260693176346348e-01,5.434229626954271142e-01,5.373627386901503877e-01,2.254079633285169942e-02,-9.909429869580242689e-02,5.267081881275547106e-01,-1.123280993371049835e-01,-9.572717660413099239e-01,8.503150712810500500e-02,4.647515908234640114e-01,5.343433053303294766e-01,2.786092781978338206e-01,-5.290879629013694324e-02,4.088316546062150669e-01,-5.064612590026913719e-02,-1.565951041483185868e+00,2.253657608043860006e-01,5.881202259882748473e-01,3.562280248805363425e-01,1.817650359434809237e-01,-1.522972641840752463e-02,5.478351167199408955e-01,-1.058908676834596219e-01,-9.513799969570542192e-01,2.525505251912862903e-01,6.510131916058210511e-01,9.303723553705582905e-01,5.019352188537020698e-01,-1.149603446758605818e-01,1.830574130933851074e-01,-1.354338517483609783e-01,-8.415930948093562902e-01,6.873831171699136267e-01,4.472486239312165046e-01,7.889021077042908114e-01,3.263637862286580260e-01,-5.155048984198216944e-02,2.933602580703252305e-01,-1.459595891182920713e-01,-6.041985526478658164e-01,2.108805027444389524e-01,2.606649814727878267e-01,1.279069285942291689e-01,1.477557676135602682e-01,4.784167606225830580e-03,3.127151997307224263e-01,-2.286956975048135832e-01,1.741246027220776926e-01,2.975604751499488776e-01,4.819049981667528626e-01,4.172560760053953821e-01,4.417877114624444435e-01,2.121861189669692893e-01,2.942275050919615498e-01,-1.695109419829199382e-01,-6.518997482930927179e-01,6.232371544880579428e-01,3.578796817749831383e-01,1.489332827261639902e-02,-2.589098041564290020e-01,-2.992518685130668987e-01,1.044582621670108180e-01,-3.133896622172508417e-01,-2.012079772247502563e-01,-1.248963979999771212e-01,-1.298713043095659769e-01,1.114563518453841745e-01,9.755030774407850991e-02,3.440895267089928017e-02,2.596821285450213734e-01,2.319857662254241060e-01,4.755302003055991156e-01,3.308892129242786972e-01,-1.847603655189120897e-01,1.531894293765176718e+00
5.966325542572758350e-02,3.342816222448165009e-01,9.658393031647357629e-01,4.853418028672273343e-01,2.894812731245907655e-01,-2.321253666145513261e-01,3.317776372589884004e-01,6.840692692777244899e-01,4.386985516967601972e-01,1.814012536109548268e-01,4.231214479359716174e-01,-3.398834430452793431e-02,4.947834666170082274e-01,-1.921706909664255281e-01,-4.813776174592664936e-01,2.809983548001902531e-01,3.791072888772792915e-01,8.973279748776767650e-02,6.642313951208127509e-01,5.461524723312035853e-03,4.101272642614024466e-01,-2.185734350830423334e-01,-2.763212538385436678e-01,5.192859169343738701e-01,5.707252346280801136e-01,1.915209086021249785e-01,4.953803414648242365e-01,7.463912384163881586e-02,4.868130316535048130e-01,-1.552545797591024512e-01,-7.197365060913656354e-01,4.352377355337036513e-01,7.069788797496946442e-01,3.230691599749855453e-02,5.786411870392855761e-01,-1.640592058910251838e-01,4.029268568475698892e-02,-2.733352580280825617e-01,6.528573879769709876e-02,4.567090810939157808e-01,1.772299022771893218e-01,4.112676466014263399e-01,7.274097632997718055e-01,1.831584138649808569e-01,2.986487028499129615e-01,-2.368205825196747771e-01,-4.115533954209411177e-02,5.252422850294334866e-01,6.172413587127326684e-01,4.466632615247993487e-01,7.123692196633109042e-01,6.618155827923376533e-01,6.133885552308696587e-01,-1.779257633663379190e-01,5.312370198314286807e-01,9.985007878034568574e-01,9.741339062314728903e-01,3.916080082732006362e-01,7.695354298803117610e-01,5.721439268389640898e-01,3.798460691672739808e-01,-1.320487547126044658e-01,-8.900443956590575745e-01,9.406964126757892952e-01,3.418131219781718189e-01,-2.770235365908337855e-01,-3.668243752954349901e-01,-7.687846766290429290e-01,3.142306436648863444e-01,1.006842948803975540e-01,-3.790012437606396500e-01,3.680824513601505532e-01,2.422367262447174263e-01,6.121051203835258248e-01,2.775840529587608185e-01,8.951219482755358170e-01,4.002009165595166729e-01,-1.992273462098139436e-01,1.909547881164694316e-01,-1.943564819090106144e-01,-5.827087193583152525e-01,7.130668660114790613e-01
-2.268252585197769525e-02,-2.059167464497891065e-01,-2.507980771324839347e-02,-2.884394690532829930e-01,5.696477409343148925e-03,6.391030001964537188e-02,1.698322226132880308e+00,-2.377626467367288110e-01,-7.978708228232148092e-02,-2.993624012972274095e-01,8.280619104052859558e-02,-1.741530924467342770e-02,1.041200447918732563e-01,-2.022959118622888741e-01,-4.561898366428974172e-01,-1.972491806186418839e-02,7.622257940761685557e-02,-1.569481330034931954e-01,3.674206308487756867e-01,1.744456841045792794e-01,-1.218971518460231218e-01,-2.331048242175434160e-01,-1.768157122389132363e-01,1.508793064822654684e-01,-1.122629723587683093e-01,-2.607895636878978518e-01,1.717346630199188817e-01,5.304952372447120645e-02,2.504620154622719808e-01,-1.647982674409585735e-01,-6.952039849765706547e-01,4.215083318534671580e-02,2.093970714271786715e-01,-1.856125426243240562e-01,1.736362953088003980e-01,2.038395004218806206e-01,-3.995390911933595079e-01,-2.564297180682476029e-02,1.562712714276516479e+00,7.532731898713387539e-03,-1.189813220649084680e-01,-2.015984321659315681e-01,2.510973613480310118e-01,1.174479095959287817e-01,5.556416689751277060e-02,-1.814245017992338893e-01,5.788509985998553375e-01,1.887763068698016244e-01,-4.026119787956875667e-02,-1.873615656228465667e-02,6.105344031400915528e-01,5.686401998223650223e-01,2.435624246123412329e-01,-2.341701885067049571e-01,1.126682872198516150e-01,4.819262084178498329e-01,-9.757914680107440675e-02,-6.206408664884765364e-02,4.629038398142704680e-01,1.708672206373668678e-01,-5.074461667495246131e-02,-1.762353880888991864e-01,-5.987810152615220538e-01,2.136630312128985076e-01,-1.218263899185216131e-01,-1.166510367830868866e-01,1.512608157296122802e-01,4.615935185327539880e-01,1.943166336350670570e-02,-1.399265396311831333e+00,-2.630810690285732001e-01,1.491038092397237516e-02,1.156435634110592053e-01,1.558351941207361535e-01,3.660457696262316984e-01,-8.948303764110250302e-01,-1.083192794878876791e-01,-2.396589020295562256e-01,-8.851757814225136300e-02,-6.118720968371251789e-01,-4.158014969744036060e-01,1.675765772593567737e+00
