7.014593399729226064e+01,6.042731395127572824e+01,4.360996109914071184e+01,1.450289282572263971e+02,1.171659272288748639e+02,1.735968963243942937e+02,1.244516239325647859e+02,1.035267219738908153e+02,1.261043283854414909e+02,1.526090453224112480e+02,4.298740636046687769e+02,2.065769238168819015e+02,1.727952121678081596e+02,4.702669480354342681e+02,7.551339089100055446e+01,8.912682154079946883e+01,1.358752055137740342e+02,2.019968107878154058e+02,1.728915186130573431e+02,5.288735134365065704e+01,6.789706497077393976e+01,1.377484000330421850e+03,6.848040001348877581e+01,1.456041712003874977e+02,5.868969979834507740e+02,7.677219530497796995e+01,1.081059164954878327e+02,1.712010052369288644e+02,6.108545823363317595e+01,1.112523203984947315e+02,1.056582421952981008e+02,6.145259677901007223e+01
2.676976024641663798e+01,3.952448351083724276e+01,2.285732362368577242e+01,1.237927432718210099e+02,8.784793827320349635e+01,1.530859979189775117e+02,1.119975732173374325e+02,7.352808321300159378e+01,8.615751972571030137e+01,1.148473738093578191e+02,3.013687118861722070e+02,2.109368976411195717e+02,1.354182635801345214e+02,4.402649620207599810e+02,7.426564972916331442e+01,8.414535622717002639e+01,8.890637754337799947e+01,1.671187617794867890e+02,1.237174337457062450e+02,2.976601023695592119e+01,5.036916520997498026e+01,1.555244275578557335e+03,6.199178127985502584e+01,6.904984622039451381e+01,5.330708219245918826e+02,4.152916133497093654e+01,7.023302927729908163e+01,1.134000618105460916e+02,4.251600856054702859e+01,6.842681890559514102e+01,5.265828619430850921e+01,3.817670130831612596e+01
1.034271548487795229e+02,2.823316226448357042e+02,1.001198533986956960e+02,6.698581327696845165e+02,3.790753233228991803e+02,3.441033520056975590e+02,1.817259056754413393e+02,1.787880399821104334e+02,7.187426908863230892e+02,4.956348659575759257e+02,1.197935341131687437e+03,2.725969831789695945e+02,4.202809015472723217e+02,1.734501316721517469e+03,2.040178852154211597e+02,2.337528078300420304e+02,3.930095219515287113e+02,4.855312834074375701e+02,5.472702712392925832e+02,1.337744462447592753e+02,1.793414991888242582e+02,4.244017978729141760e+03,6.842378421326704085e+01,1.165062150886114296e+03,2.012863462729644198e+03,3.284452079864362304e+02,1.736035135688668163e+02,3.760728828592428385e+02,1.707449407848736769e+02,2.750904623151728856e+02,2.150462819933539436e+02,1.214958259622767542e+02
1.321233919621893627e+00,4.380293257389610950e+00,1.118489161749278926e+00,8.399594561361276135e+00,3.583114921045097656e+00,2.954728605164226529e+00,1.713347635996566032e+00,2.407281293079021278e+00,6.460510185545670581e+00,8.786462740437563923e+00,1.037780301945505457e+01,2.908741080658977740e+00,3.085988655095039945e+00,2.559162533336316869e+01,3.069725456999669699e+00,4.016191162721100660e+00,3.783342857625660027e+00,8.755521754141231128e+00,6.906041082885277405e+00,1.920758352685340009e+00,2.743490838563559464e+00,9.933421232474269402e+01,6.329000478405858443e-01,1.829437554813620181e+01,2.571388544792415942e+01,4.983283933719233616e+00,2.125504652689381491e+00,5.395498804298505924e+00,2.135216219214763012e+00,2.214590909399728691e+00,2.621118371090889632e+00,1.244023627796489118e+00
3.757470139203356908e-03,5.140670553771233692e-03,2.767241928197630447e-03,-8.625788927992456001e-02,-1.806589952882898045e-02,-1.970330554648389021e-02,-2.615051279636292601e-03,-1.231547244096705893e-02,3.140933023279200015e-02,-1.455956577226550641e-01,-1.441071312673828861e-02,-3.522942647213075235e-02,-3.118715237276824953e-02,-4.957794109260141302e-02,1.850671714313604707e-02,-5.972039230521635628e-02,-2.042358072997364424e-02,-2.559581887316866866e-02,-1.911102547165537124e-02,-7.042681839067761740e-03,-2.739952965550820560e-02,-2.678265085854814043e-01,8.805452084907005109e-03,9.800097030600374293e-02,-1.470303014706238372e-02,-7.130289568689165969e-02,1.714654308222157350e-02,-3.668428582728686105e-02,1.982655046061640772e-04,-1.974216230435851469e-02,-3.025863205204612147e-03,-3.443862612125372317e-03
1.333821955956231704e+03,1.665788541097876987e+03,9.792694287102526687e+02,4.569349045976246998e+03,3.103938394063819942e+03,5.120480051019118036e+03,3.669898879430073066e+03,2.481886822245009171e+03,3.548438998044311120e+03,4.111961063088191622e+03,1.071674169479032207e+04,6.681934631314939907e+03,4.673948147251107912e+03,1.475196411999928932e+04,2.422607358147667128e+03,2.804415893865983435e+03,3.368595090176602298e+03,5.701506665187409453e+03,4.397478506268967067e+03,1.252445995941937326e+03,1.786904835959460115e+03,4.974951487966235436e+04,1.991108152000838118e+03,3.961586275686616773e+03,1.812978779975341240e+04,1.960287514136757409e+03,2.580088014869424569e+03,4.056774009071464206e+03,1.529773000891990250e+03,2.417518482385252810e+03,2.262275777627855859e+03,1.462040473060108980e+03
7.697320830899644761e+01,1.737111044471373873e+02,1.306292065983304269e+02,5.383617810224769755e+02,2.567577925147909355e+02,5.804455937836961539e+02,1.241482793581183870e+02,1.325528185854785477e+02,4.025198584788777225e+02,3.343060082942911322e+02,4.647786295931708764e+02,2.283983347501834089e+02,1.086376071067845999e+02,1.237894267133180080e+02,1.251436469870332786e+02,7.545690260410933092e+01,2.150338952864073292e+02,2.352161641886652887e+02,1.245480470389945538e+02,1.661676216740988252e+02,1.145897238708813433e+02,6.626237130111347824e+02,2.907953343840627554e+02,2.177505739183897049e+02,7.104780675199120878e+02,1.252703504891572663e+02,8.140895812544464150e+01,1.278229631919016811e+03,1.535281833816464427e+02,1.181649138118959002e+02,1.933289872454314775e+02,9.042741772920192034e+01
7.542033508759955396e+01,2.042367547255884119e+02,1.587176707833700675e+02,8.425155936134301555e+02,3.328249257082781583e+02,7.098778526480823530e+02,1.516733802539735052e+02,1.729460703173475622e+02,6.078952078426460730e+02,5.206804990000377984e+02,5.875795424586849549e+02,3.029446432199333117e+02,1.282595826906191974e+02,1.370253065176094083e+02,1.903646198498369984e+02,1.208338448890651051e+02,3.328092814819116825e+02,2.873440469401406858e+02,1.277926953222320350e+02,2.207535884300496321e+02,1.401255873519046418e+02,9.735454522116460794e+02,3.613014471774419576e+02,3.530271436941554271e+02,9.626171144822531005e+02,1.767040283776769627e+02,9.246211979058507779e+01,1.568382617365472925e+03,2.088107491132320774e+02,1.599181832280796414e+02,1.663631317843932038e+02,9.918743894772055114e+01
5.161260958451885728e+01,8.031247700846418525e+01,6.511704230681814920e+01,2.510646871790406180e+02,1.629980798589108986e+02,4.146381904644627525e+02,9.395755765031832141e+01,8.039853431665808614e+01,1.888368147579792549e+02,1.519856525981559230e+02,2.727195639533614440e+02,2.120827555032371095e+02,7.733122880480421202e+01,6.487969611174126783e+01,7.126954562155462725e+01,5.404991805234246982e+01,9.019804830851019517e+01,1.623544545026576316e+02,6.044806669719476844e+01,7.718755869908005707e+01,7.521811205043410098e+01,5.257197265647238282e+02,2.268886226725969095e+02,8.840875903694013971e+01,4.363441877238481084e+02,6.009372897081475173e+01,7.706650016603747133e+01,6.757168818859446446e+02,7.124936676465401320e+01,8.400469158597243791e+01,1.048780664249693046e+02,5.043883872105217137e+01
2.067698255810908847e+01,5.820704225580193025e+01,3.602856677516599859e+01,2.456840302766482864e+02,1.170154086741638793e+02,4.030350200421771660e+02,8.685562048894632881e+01,4.662641843395810071e+01,1.266130959276167971e+02,1.196172932574325074e+02,1.883542254438580414e+02,2.571446256473632275e+02,5.463409132948731894e+01,2.400482356237847270e+01,6.956182290560319359e+01,2.536864045294164072e+01,4.004052503117475936e+01,1.258369786801914358e+02,3.702617725548906691e+01,4.844384650846930640e+01,5.979929004476300491e+01,5.944015263075727944e+02,2.108386951387374495e+02,3.088502222730646096e+01,4.121972213713294764e+02,3.191241513085842385e+01,4.407748743193036489e+01,4.638252107761697403e+02,4.148899566421812324e+01,5.201402996515991362e+01,3.954095334343889334e+01,2.892799690815450120e+01
7.565433772302671400e+01,2.848244007273187890e+02,2.246738701093203190e+02,1.577613388533203988e+03,4.773682567330582742e+02,7.839367268165761971e+02,1.418248287492283737e+02,2.557874002553845685e+02,1.142011153324953511e+03,8.085631261918133532e+02,7.856993792445621239e+02,5.087847042868571066e+02,1.535327483341405070e+02,1.543933982806549068e+02,3.407175653480804272e+02,1.217331257404494096e+02,5.540660248609954124e+02,3.127086923666288385e+02,1.218438512008412573e+02,3.843503323574906858e+02,1.936192800326373344e+02,1.596313752932127045e+03,5.179587786955511319e+02,3.062741484656598914e+02,1.482743090529045048e+03,2.352472783738182898e+02,1.381371642646797682e+02,1.511991744222486432e+03,3.142096385611720279e+02,2.616036561443753499e+02,1.820489197672976900e+02,1.390285265648789448e+02
9.978520003443033248e-01,2.886629036111371338e+00,3.369346620282609006e+00,1.998000609272481043e+01,4.739739699537687478e+00,6.983306337825704979e+00,1.496028586839500241e+00,3.527663320040503425e+00,1.035480058485313570e+01,1.655437567689061851e+01,6.816605775469295914e+00,6.063318610586615698e+00,1.101146167135511389e+00,1.279695550881162491e+00,5.493910802165245855e+00,1.147941356297766058e+00,6.788096619827419964e+00,4.120915126457023625e+00,1.332656493920086227e+00,5.274478890512251716e+00,3.165475788932805568e+00,3.740638048798870585e+01,8.210663495126540923e+00,4.058909217976570893e+00,1.964143233669394206e+01,3.210755566194781085e+00,1.783423931893416414e+00,2.031229279772553298e+01,4.090171438161394057e+00,4.135944280075237067e+00,2.273313560040975734e+00,2.347244547596213149e+00
7.638057091559897864e-03,9.725670667343304376e-03,-1.232037708709847815e-02,-1.928803694581562866e-01,4.073562948025306191e-02,4.258202679131899843e-02,3.373263129942010320e-03,3.217375581200977285e-03,3.005198204669061804e-02,-3.113732004027309763e-01,-6.603685341260910786e-03,-1.150058983094021103e-02,9.566027776820709705e-03,1.637669254019531338e-03,-3.184916545683107170e-02,-2.422032890693285364e-03,-3.336157112211964731e-02,-3.240210868592637797e-04,1.875089656892520553e-03,-4.935956198881975149e-03,-2.663771967353483275e-02,-8.615300221602469055e-02,4.967076965637724079e-02,-1.968180042810449559e-02,-1.908462348227676214e-02,4.532505498174909525e-02,1.019154186934780049e-02,8.118114295981369855e-02,3.985061653864407916e-02,3.284751213645951962e-02,1.993340396926512187e-03,-2.704868668749383157e-02
1.000550470133943122e+03,2.208259910934182699e+03,1.503760556757997392e+03,9.101026370377183412e+03,4.176779443405813254e+03,1.297517434109880378e+04,2.822926310611510871e+03,1.880631378272772281e+03,5.275995001732304445e+03,4.446795448346905687e+03,6.734271215853992544e+03,7.946028965667123884e+03,1.943738848602803728e+03,1.299507797349857356e+03,2.380606391427860217e+03,1.176954808386732111e+03,2.162193959594544140e+03,4.340845846819769577e+03,1.447359707517861807e+03,2.028922635143279422e+03,2.052351147896553812e+03,1.896051599429883208e+04,6.902487545459592184e+03,2.009244030180657774e+03,1.385644345822203286e+04,1.467552533326467483e+03,1.739935318097765503e+03,1.616871367511011522e+04,1.780823775540681709e+03,2.018773736417908594e+03,2.029686041454099268e+03,1.194532780570927116e+03
1.047349343575066030e+02,8.034743296704897375e+02,1.178474272667647398e+02,7.225021369402321625e+02,1.190128685199148890e+02,4.011535996254825704e+02,1.448117523533859412e+02,1.789843342969595312e+02,1.822648513223815314e+02,4.881406722981534472e+02,5.983910259603626400e+02,3.184228447349472617e+02,2.612433920607485334e+02,1.501256506457278306e+02,8.629424771852202980e+01,1.081100412760361422e+02,2.704857994626856907e+02,1.634426313942980471e+02,2.320706806114847041e+02,1.637953303113638412e+02,1.032253034744872053e+02,1.739983509084907382e+03,8.158676878284336453e+01,5.814200936046693187e+02,4.059928346703535453e+02,2.510213204228383859e+02,1.252375500599098075e+02,4.421724149904204069e+02,2.815833046861059188e+02,1.257740254818742329e+02,1.703074935579219868e+02,1.914847732760473207e+02
9.916522459897944941e+01,1.419939342834263471e+03,1.250332712623358020e+02,1.135924072089786250e+03,1.802517506703316883e+02,4.727884881047688168e+02,1.982063480143342531e+02,2.452830617276527221e+02,2.208366131054828259e+02,6.546310623411570759e+02,8.231642022952445359e+02,3.896019102846095166e+02,3.173792982714718391e+02,1.839918900492947103e+02,1.047067947853314962e+02,1.515175363976458982e+02,3.154595576570253570e+02,1.698565993129336391e+02,3.216129637647887307e+02,1.871754955880787463e+02,1.113260102129909370e+02,2.559027907921102724e+03,7.004574720101797425e+01,9.705958588922014769e+02,5.362111212940047835e+02,3.640245962729671874e+02,1.403426843045252781e+02,5.278050000473336922e+02,3.820638239032701904e+02,1.584292104137741433e+02,1.288886191869107449e+02,2.678440256033424589e+02
6.568754484683853434e+01,3.242456594641570291e+02,5.922849591030663419e+01,3.703385705767234981e+02,5.510203241675036168e+01,2.751692819769845642e+02,9.979279453795687971e+01,1.231101965142181740e+02,1.080751999870360294e+02,2.942605653387815323e+02,3.599446210707255318e+02,2.976204404302512216e+02,1.806480406102141671e+02,8.840425691100585937e+01,7.329469057919136787e+01,1.062142485323181660e+02,1.438162451255551844e+02,1.017403825090913898e+02,1.234249268035255653e+02,8.670369755013130941e+01,6.211360052393869324e+01,1.387739220442385886e+03,5.381160045297105654e+01,1.967904642899613066e+02,2.378711194154115560e+02,1.099755745377842970e+02,1.134412049589179361e+02,2.325503949937264849e+02,1.527585300978684018e+02,9.037501788312449946e+01,1.127984285731211997e+02,1.241218944412354546e+02
2.415663731547981996e+01,2.866749301678905226e+02,3.486180645254962229e+01,3.663185839053291488e+02,3.786767507755086370e+01,2.585282308540985241e+02,7.683487816428586825e+01,9.746313026866323526e+01,8.826677677964131874e+01,2.195243019525694876e+02,2.679528062173435501e+02,3.355673954706280142e+02,1.393301913394446672e+02,6.282460252636825260e+01,7.212748230146706874e+01,9.686679427728714131e+01,9.577523865274271486e+01,8.974442747896864603e+01,9.060692332050740561e+01,6.311865396276010642e+01,4.284788679306397796e+01,1.568325812797076878e+03,4.343356861156518534e+01,9.845824829994992911e+01,1.958774924881083166e+02,6.413260124401610085e+01,6.687654710611528230e+01,1.562449656308687338e+02,1.013300795260116018e+02,5.251748085088142659e+01,7.689657372171257066e+01,1.154356413666530017e+02
9.672326151180709530e+01,3.035622610072441148e+03,1.912667951992915789e+02,2.072453735660624261e+03,3.719660553154452032e+02,5.280265371410632724e+02,1.364518161085454722e+02,4.025715144405360206e+02,3.238199902490110276e+02,8.888096815953177838e+02,1.288879573158912535e+03,4.319478808283014928e+02,4.071874607372553783e+02,2.068162818293601504e+02,1.272836717251975927e+02,1.519023496515024192e+02,3.945887319282631438e+02,1.984003140746227416e+02,7.693968043762887419e+02,2.112935213177394758e+02,1.428937515244409724e+02,4.192335484876555711e+03,7.265554378106702416e+01,1.650681530952633238e+03,7.680916473541469713e+02,5.927851384949348130e+02,1.649405818626673010e+02,5.040616646691070741e+02,4.884839627077165005e+02,2.114367230951422130e+02,1.111839789906152021e+02,4.875261802615602278e+02
1.190538443747644504e+00,5.529940046453116764e+01,2.949847263853135892e+00,2.571929932599735480e+01,4.369373529336873396e+00,4.369819720658194129e+00,1.361223515890034541e+00,5.712771363385068746e+00,3.247850186287743579e+00,1.474008148895928549e+01,1.609976118193862504e+01,4.957757952764055176e+00,2.925435057209844647e+00,1.716182723142893884e+00,1.385417587789392169e+00,1.459527548161415611e+00,4.294040966020739702e+00,3.720694911807805649e+00,9.747751295839025332e+00,2.651795933675242356e+00,1.732909746759495828e+00,9.813073618848601143e+01,8.543860293383024329e-01,2.573612090058702506e+01,7.929617272322816213e+00,9.660411658416300895e+00,2.026541045557642917e+00,5.619885199241506868e+00,5.167727090777592736e+00,2.002318713203979694e+00,1.783713390757180051e+00,8.920962627646444432e+00
-7.833585532565730996e-04,-2.295184739562846632e-01,2.175605658639394053e-03,2.359588194116878090e-01,1.789613700471799499e-03,-2.509550410552000010e-02,3.567205430640391344e-03,1.168425328717288478e-02,3.737729069660364334e-02,-2.191429810150977986e-01,8.974241021359424808e-02,-2.940693022006606039e-02,-2.968388782798835751e-02,6.677810520142081485e-03,2.185986632871508156e-02,-1.784123031709253931e-02,1.157614597415700282e-02,8.006565635723984081e-03,7.369917546659264518e-02,-2.506957292914433269e-02,2.323039431306174202e-03,-2.490479739755914745e-01,3.376100358063755229e-03,1.389305596124156827e-01,-1.634587913404155976e-02,-1.470365334659941570e-01,-1.140331430641326922e-02,-2.446777889799236702e-02,-4.221245897025539123e-02,9.433978799981670299e-03,4.296869763421506602e-03,1.231823423979501314e-01
1.250910592495227320e+03,1.185369826421612197e+04,1.377235727853785647e+03,1.317804832978793456e+04,1.634513147038031775e+03,8.400486802317094771e+03,2.662211371138964751e+03,3.359635243821483073e+03,3.098624005080147526e+03,7.787450411315126985e+03,9.655367349998874488e+03,1.041411431867115789e+04,4.810154550767808360e+03,2.251801782573689707e+03,2.300032239445579307e+03,3.209092094594151149e+03,3.575131838386077561e+03,2.984745936463768885e+03,3.469435770599594889e+03,2.262356333021066803e+03,1.544563707561972251e+03,5.004152695388471329e+04,1.455506385148701838e+03,5.436117708206164025e+03,6.811831897684122850e+03,2.968273250166578691e+03,2.537111343862484318e+03,5.464544373129495398e+03,3.705191988333791869e+03,1.984708740083116936e+03,2.738787138342393519e+03,3.974096510615521765e+03
6.523826919009535175e+01,9.771716397393051068e+01,1.136562795713070102e+02,3.077183143823554587e+02,4.459357634498554717e+02,2.262068765605522458e+02,2.076322302231905326e+02,1.667868730163401096e+02,3.054106743306444400e+02,1.193237326901832631e+02,1.746858968321058910e+03,1.391776919626559561e+02,1.582738563907538207e+02,4.844187732434470490e+02,1.499719805593344120e+02,1.755898023554915710e+02,1.869653347293826471e+02,2.086918472083140443e+02,2.079395538244364445e+02,2.129332957495578569e+02,7.778689243162807543e+01,3.964734136943336011e+02,7.386678298869911430e+01,4.957844827368770666e+02,1.028196520841075881e+03,7.705752914799433029e+01,1.181008141075809448e+02,1.765894217663918369e+02,1.883297258141109012e+02,2.564118280532781000e+02,2.746641579587115416e+02,7.998308703072619608e+01
6.253610987349280492e+01,1.288367685962304847e+02,1.326480989732440321e+02,4.431554775084042603e+02,7.289619302053579304e+02,2.397749710490853658e+02,2.983339226388965244e+02,2.403397796117974963e+02,4.497063131897032804e+02,1.669233213870627139e+02,2.263350002837180000e+03,2.392350499544863567e+02,1.885552170889311299e+02,6.956721421189917010e+02,2.325308712665406006e+02,2.645583722346206628e+02,2.798481617012108700e+02,2.409772281511817198e+02,3.147343610715857380e+02,2.894464922719430433e+02,8.852341750119036590e+01,5.241721744382074348e+02,7.425867545203274744e+01,8.893695541277785424e+02,1.393096338428613990e+03,8.896595183717695932e+01,1.293079829182641447e+02,2.085323111067073114e+02,2.516728489328130252e+02,3.326747772053812469e+02,3.048000183819143558e+02,9.086943024150515669e+01
4.714249120008651772e+01,4.553688855381277989e+01,6.365553389900011183e+01,1.445725578749572549e+02,2.095234935932524252e+02,1.296825925138065543e+02,1.406009129717207884e+02,9.098751491431153227e+01,1.432445125740815683e+02,6.894861898012244694e+01,9.817675582312466531e+02,1.206072556470704171e+02,1.098122570959235134e+02,3.124053399557935791e+02,7.738130073568402167e+01,1.262892976483430516e+02,8.126842559418490453e+01,1.314484900779349346e+02,9.987330762434248754e+01,1.171143468008267803e+02,4.714094193742987926e+01,3.143125615344918060e+02,4.853964363685913952e+01,1.810111889610572860e+02,6.176393448958423278e+02,3.457320636803116543e+01,1.047441267497844422e+02,1.078936674009187726e+02,1.013136070883470126e+02,1.736871191338065330e+02,1.371707449490537272e+02,4.909434805517864220e+01
1.748709277457846056e+01,2.885264335582462891e+01,5.448050602996460157e+01,1.136485338932292706e+02,1.636513677653248351e+02,1.172255460592272840e+02,1.324169373660662359e+02,5.996106232816731563e+01,9.544519120332768125e+01,4.530571210866422405e+01,6.391710968245758977e+02,5.002199333982484575e+01,8.176166509885879918e+01,2.783483966148423860e+02,7.534983281045209935e+01,1.105484184455291370e+02,3.676088474498919112e+01,1.029661531104204641e+02,6.718999039828864284e+01,8.102316424294896535e+01,3.466485884923317684e+01,3.418898261828552450e+02,3.585724778040065530e+01,8.191713523656139273e+01,5.605809625533831877e+02,1.551727106950962742e+01,5.719010431911501513e+01,5.838386576027512120e+01,6.468613567816875332e+01,1.072433307031074037e+02,7.646331733766592720e+01,2.684912213475496046e+01
